user_id,hour_0_wt,hour_1_wt,hour_2_wt,hour_3_wt,hour_4_wt,hour_5_wt,hour_6_wt,hour_7_wt,hour_8_wt,hour_9_wt,hour_10_wt,hour_11_wt,hour_12_wt,hour_13_wt,hour_14_wt,hour_15_wt,hour_16_wt,hour_17_wt,hour_18_wt,hour_19_wt,hour_20_wt,hour_21_wt,hour_22_wt,hour_23_wt,session_all_per_day,pid_exposed_all_per_day,pid_watch_all_per_day,coverage_per_2weeks,category_count_unique,age,gender,month_chronological_order,preds_3_label_criteria_label,preds_soft_label,watch_all_per_day_min,midnight_wt_min,morning_wt_min,noon_wt_min,afternoon_wt_min,evening_wt_min,avg_daily_activity,night_activity_ratio,engagement_burstiness,category_count_unique_num,content_diversity_entropy,inactivity_streak_days
69,237.0,0.0,0.0,0.0,0.0,189.1428571,364.4736842,106.5,27.25,49.33333333,216.125,34.91666667,246.6363636,71.38461538,39.75,9.4,0.0,138.9473684,257.0555556,450.4666667,306.7333333,261.5714286,369.5263158,578.0,8.5,260.7666667,101.3333333,10.0,230,74,0,10,2,1,28,7,13,5,3,37,8.5,0.2995605596559704,0.9792831107477449,230,7.845490050944375,4.0
65,1159.5,0.0,0.0,0.0,0.0,554.0,38.42857143,431.9230769,766.0555556,780.6428571,813.75,715.3,570.8571429,466.25,695.4545455,904.1875,928.6153846,634.7692308,952.5384615,819.4166667,948.0416667,721.8571429,904.6428571,1358.4,10.36666667,464.8,210.0,10.0,351,37,0,7,2,1,108,28,59,17,52,95,10.36666667,0.2256924638585914,0.5956418622644489,351,8.45532722030456,4.0
69,0.0,0.0,0.0,0.0,0.0,194.5,436.56,211.0,86.42857143,4.833333333,69.71428571,96.9375,365.4782609,212.6875,198.24,0.0,43.6,143.2941176,198.6666667,183.3913043,252.6842105,164.6923077,146.173913,121.2222222,13.63333333,387.4666667,120.9,10.0,262,74,0,7,0,0,33,3,15,9,6,17,13.63333333,0.08542723138933402,0.8951781065186553,262,8.03342300153745,4.0
57,1764.0,0.0,2538.0,0.0,301.0,1544.2,887.3333333,725.2,1719.454545,1188.307692,1537.2,1271.076923,1865.166667,1630.428571,1259.25,1643.0,1489.9375,1222.230769,1789.125,2034.631579,1840.6875,2105.0,1665.333333,1896.0,13.125,665.875,342.6666667,8.0,409,79,1,1,2,1,242,102,122,58,93,188,13.125,0.24071817753915378,0.44337612147018945,409,8.67595703294175,6.0
57,2103.5,2464.5,1585.0,2964.0,0.0,1627.0,594.0,1075.833333,618.6153846,780.75,1292.181818,835.8181818,1090.818182,1212.888889,1857.363636,1167.153846,1257.5,1146.888889,1361.647059,1098.45,1492.45,467.4166667,568.0,2627.0,7.103448276,547.8666667,284.0,10.0,414,79,1,2,2,1,136,179,86,38,90,126,7.103448276,0.3934957393415664,0.5337928449332445,414,8.693486957499326,4.0
57,0.0,0.0,0.0,0.0,0.0,1083.0,1024.666667,1111.0,1373.0,1551.0,1146.666667,1226.0,1595.0,71.0,1117.5,984.5,1704.0,1299.428571,574.1111111,992.3636364,800.4545455,1028.4,702.5,0.0,4.933333333,415.8125,227.0,5.333333333,309,79,1,3,2,1,88,18,123,27,85,68,4.933333333,0.03624012458268814,0.7046694811050579,309,8.271463027904375,8.666666667000001
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5,1516.0,906.5,715.6666667,754.0,1319.25,1758.75,1802.0,1649.857143,1195.0,1295.333333,962.8888889,1983.0,969.0,1297.0,0.0,0.0,5.0,325.2,247.8,6.666666667,333,79,1,4,2,1,104,0,74,51,99,86,5.0,0.0,0.8815351781088537,333,8.379378367071261,7.333333333
57,0.0,0.0,0.0,0.0,1061.0,807.5,911.25,1006.0,1064.0,1549.8,1814.166667,1300.357143,1266.0,1154.153846,1461.166667,1465.529412,1540.214286,1328.0625,2113.0,1205.785714,852.1111111,1016.833333,1559.666667,3072.0,8.0,522.037037,248.2962963,9.0,393,79,1,5,2,1,154,31,127,40,96,163,8.0,0.20664088975135786,0.6008592937133298,393,8.618385502258606,5.0
57,860.0,0.0,1440.0,252.0,173.0,839.6315789,720.55,384.5555556,844.7777778,1660.25,1449.166667,1442.058824,1076.761905,984.375,1655.8,1299.478261,1272.733333,805.0555556,1449.357143,1899.866667,756.7368421,1113.1,721.4117647,1630.0,13.43333333,622.8,271.3666667,10.0,392,79,1,6,2,1,190,59,108,34,83,126,13.43333333,0.2052678882627819,0.4840375378440888,392,8.614709844115207,4.0
57,619.0,0.0,0.0,0.0,1085.5,703.5555556,766.5294118,1177.133333,920.7,1237.0,1056.666667,1040.041667,764.2307692,1271.0,1125.095238,756.1052632,573.7,1230.26087,1312.565217,1171.52,1267.923077,919.6428571,921.1111111,1626.5,13.7,792.8333333,343.9,10.0,431,79,1,7,2,1,185,40,103,33,61,120,13.7,0.1973523774235876,0.46517774477643814,431,8.751544059089099,4.0
57,0.0,514.0,0.0,874.0,742.0,789.4,687.6666667,714.5714286,1191.666667,1189.8,847.4615385,1434.818182,823.7272727,1026.166667,1201.428571,1130.444444,1131.666667,1110.428571,935.375,413.0,295.5384615,805.2857143,180.75,2.5,11.68421053,459.9473684,196.4210526,6.333333333,336,79,1,8,2,1,123,48,101,30,76,43,11.68421053,0.1282168826625751,0.5441485624743391,336,8.39231742277876,7.666666667
57,0.0,0.0,0.0,928.0,1258.0,1335.875,764.0666667,698.4375,1070.142857,619.8333333,691.3125,970.3888889,801.4615385,1028.0,1355.666667,1311.291667,1451.086957,1457.65,951.1428571,865.25,421.0714286,1434.0,946.6315789,1044.777778,12.89655172,880.8965517,372.8965517,9.666666667,360,79,1,9,2,1,180,58,80,30,92,94,12.89655172,0.19516876913989406,0.48668382705998503,360,8.491853096329674,4.333333333000001
57,0.0,503.0,0.0,0.0,363.5,500.0,357.2,1157.428571,721.7,680.4,1230.571429,633.5,397.7777778,1189.25,663.0,958.4666667,1097.214286,1130.333333,706.1666667,741.3333333,871.7647059,1226.833333,1169.6,705.0,10.8,623.44,255.84,8.333333333,324,79,1,10,2,1,114,22,79,26,64,90,10.8,0.16120286611257242,0.5424553325081746,324,8.339850002884624,5.666666666999999
48,1982.0,1209.090909,200.3333333,1304.0,1085.0,1244.666667,871.4545455,1722.571429,1453.125,1156.333333,1268.928571,1191.583333,1341.583333,728.6,815.8,877.625,393.5555556,353.4,874.9,695.75,1282.818182,1465.8,1596.916667,1671.384615,14.16,648.24,305.96,8.333333333,392,36,1,1,2,1,188,117,127,34,40,126,14.16,0.33780009140125167,0.39216320563930146,392,8.614709844115207,5.666666666999999
48,1438.75,1640.0,750.0833333,1247.5,1582.4,1187.333333,1266.0,1478.875,1155.0,559.5384615,1614.166667,1585.647059,1340.857143,1838.4,1166.705882,1451.125,1157.416667,360.25,378.6,468.0,780.4,1443.083333,1864.454545,1954.75,16.48,609.0,278.72,8.333333333,407,36,1,2,2,1,219,130,127,52,68,114,16.48,0.3526816529603191,0.37009007850535575,407,8.668884984266247,5.666666666999999
48,1917.875,1543.142857,818.1666667,1799.0,1965.0,2301.0,1313.111111,1497.454545,1564.2,2546.0,1325.272727,830.875,1663.75,703.5,1691.2,1552.25,911.2,1639.666667,329.3333333,422.6,862.0,960.5,1069.4,1269.0,6.551724138,581.6206897,299.7241379,9.666666667,398,36,1,3,2,1,123,172,151,39,96,81,6.551724138,0.31947762589794493,0.40517767458974857,398,8.63662462054365,4.333333333000001
48,478.75,2842.0,0.0,0.0,0.0,0.0,894.75,1223.666667,987.9090909,648.3636364,873.125,1479.0,1138.4,1245.25,1122.4,445.5,599.3333333,1034.5,455.9230769,919.25,1015.857143,1014.833333,469.0,496.0,7.285714286,298.1071429,114.75,9.333333333,329,36,1,4,2,1,78,55,101,39,53,72,7.285714286,0.22109944932818443,0.7415835840439473,329,8.361943773735241,4.666666666999999
48,2223.777778,1639.125,1294.166667,1414.285714,1721.0,833.5,256.4285714,844.4285714,947.6363636,1145.833333,1236.4,838.3,1012.555556,981.5454545,844.0,1071.416667,831.5,1178.727273,863.2307692,693.8333333,863.7692308,1930.692308,1703.0,1681.166667,15.67857143,414.6428571,177.7857143,9.333333333,342,36,1,5,2,1,176,152,87,33,65,128,15.67857143,0.4162705500402763,0.3809244490303966,342,8.417852514885897,4.666666666999999
48,1196.0,1283.333333,945.3333333,736.0,1062.8,671.0,1172.0,287.5714286,549.9,599.5,1573.0,1208.1,762.9,1272.272727,1163.0,1605.4,1366.625,1050.875,948.8,1314.555556,1180.75,836.6,1862.5,978.8181818,10.86956522,431.56,217.6956522,8.333333333,347,36,1,6,2,1,144,98,89,33,86,118,10.86956522,0.31469095711166595,0.33278673305464773,347,8.43879185257826,5.666666666999999
48,559.3333333,831.4285714,1518.833333,1264.714286,1143.0,1133.5,973.375,819.9230769,1206.727273,1127.0,1058.4,1240.75,1667.5,1454.473684,1108.888889,1109.0,847.5333333,827.1428571,1630.285714,654.625,1104.090909,935.4166667,1992.428571,1609.666667,15.1,562.5333333,243.0666667,10.0,405,36,1,7,2,1,180,107,107,52,64,132,15.1,0.32063386459984944,0.2927443544740384,405,8.661778097771988,4.0
48,1681.875,1542.875,821.0,723.6666667,846.6666667,381.5,1127.5,1085.888889,1261.666667,1010.714286,1325.111111,1272.571429,1120.272727,1121.0,1126.333333,1517.555556,602.375,1098.9,1204.6875,960.5454545,1263.2,1816.125,2203.166667,2723.857143,15.68421053,605.0,270.6315789,6.333333333,344,36,1,8,2,1,214,99,118,37,72,169,15.68421053,0.35333248532327516,0.39555564785249087,344,8.426264754702098,7.666666667
48,1464.0,1620.916667,993.9,1561.375,1540.571429,725.7142857,559.2,1111.0,1019.714286,1070.25,1603.461538,1274.6,1422.266667,882.7692308,1261.153846,1001.3,1066.714286,1130.75,940.7777778,1036.166667,1649.0,1201.857143,584.25,1215.571429,14.0,474.6785714,200.8518519,9.333333333,323,36,1,9,2,1,162,131,110,38,74,110,14.0,0.32145521839981733,0.26344000784513205,323,8.335390354693924,4.666666666999999
48,0.0,1416.5,0.0,0.0,475.0,54.0,0.0,332.0,0.0,0.0,1095.0,268.5,32.0,0.0,79.0,0.0,0.0,1.0,139.0,0.0,0.0,0.0,262.0,0.0,5.666666667,101.5454545,21.66666667,3.666666667,158,36,1,10,2,1,17,32,28,0,1,6,5.666666667,0.5184159845931632,2.0401555022705087,158,7.303780748177103,10.333333333
96,53.66666667,41.66666667,8.333333333,0.0,0.0,0.0,27.0,13.0,41.5,160.8571429,63.0,147.6,32.5,199.0,11.0,122.8333333,142.0,17.8,3.25,44.0,74.33333333,85.875,222.0,163.3,4.666666667,148.1666667,14.08333333,8.0,231,13,0,1,2,1,6,1,7,3,4,9,4.666666667,0.2920048656592547,0.9669874379359663,231,7.851749041416057,6.0
96,160.4285714,232.6666667,234.4,135.3333333,0.0,0.0,59.0,0.0,0.0,3.0,0.0,0.0,214.0,112.8,7.0,6.0,92.0,0.0,93.2,19.33333333,0.0,13.8,2.0,82.0,3.857142857,109.0952381,8.666666667,7.0,189,13,0,2,0,0,4,12,1,5,1,3,3.857142857,0.577266913796144,1.2934036641137014,189,7.562242424221073,7.0
96,19.93333333,1.75,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.75,388.75,0.0,0.0,82.33333333,3.6,6.333333333,0.0,159.5,769.6,610.6666667,5.333333333,15.44444444,5.888888889,4.166666667,148.75,16.95833333,9.333333333,238,13,0,3,1,1,7,0,17,0,1,26,4.166666667,0.021785556554189702,2.012368243747654,238,7.894817763307944,4.666666666999999
96,49.625,28.5,15.25,0.0,5.0,0.0,0.0,199.0,783.0,5.5,876.3333333,263.75,79.0,51.75,41.0,233.625,251.3333333,217.25,68.75,18.0,0.0,2.5,175.8571429,22.125,5.041666667,134.1111111,18.0,13.0,218,13,0,4,1,1,9,1,35,2,12,4,5.041666667,0.08749457421793856,1.6026130042859583,218,7.768184324776926,1.0
96,2.285714286,9.4,16.0,0.0,0.0,0.0,0.0,0.0,72.45454545,50.27272727,264.7,59.55555556,0.0,18.4,26.9,2.5,60.0,1.666666667,1.0,26.0,48.14285714,1.9,11.77777778,145.5454545,7.434782609,188.6206897,9.043478261,9.666666667,245,13,0,5,2,1,5,0,7,0,1,3,7.434782609,0.22603378500494445,1.7224468390773457,245,7.936637939002571,4.333333333000001
96,114.1,113.8571429,25.75,117.0,5.0,0.0,0.0,36.5,47.45454545,632.2,133.0,90.58333333,8.777777778,264.7857143,251.0,95.38888889,93.75,55.64285714,171.8571429,52.66666667,86.57142857,26.07692308,56.63636364,141.8181818,9.928571429,318.5714286,39.46428571,9.333333333,289,13,0,6,2,1,16,6,15,4,8,8,9.928571429,0.21911081163479168,1.1844460598806148,289,8.174925682500678,4.666666666999999
96,21.75,349.0,6.25,0.0,0.0,0.0,436.0,9.0,205.625,100.7272727,178.9230769,66.7,57.77777778,114.7,231.1818182,205.5454545,339.375,14.5,19.41666667,9.25,16.55555556,14.5,164.8,183.6666667,9.166666667,279.0,34.9,10.0,286,13,0,7,2,1,13,6,16,2,13,6,9.166666667,0.26426306380246417,1.0953868220695424,286,8.159871336778389,4.0
96,23.66666667,41.33333333,90.0,0.0,0.0,0.0,14.0,9.8,1.333333333,157.5,152.8,7.5,70.75,366.0,221.5714286,110.6666667,178.8,22.875,107.3333333,50.0,49.5,194.5714286,99.66666667,28.0,7.315789474,189.5263158,18.36842105,6.333333333,216,13,0,8,2,1,9,2,5,7,8,8,7.315789474,0.14149833049112118,1.070179992335071,216,7.754887502163468,7.666666667
96,300.6,159.3333333,0.0,0.0,0.0,0.0,0.0,0.0,67.66666667,257.1428571,7.444444444,225.25,288.75,138.1111111,37.22222222,119.0666667,100.8,254.0,284.4285714,147.0,153.4,120.7058824,255.5,161.625,8.074074074,208.8148148,22.48148148,9.0,253,13,0,9,2,1,16,7,9,7,8,18,8.074074074,0.2849398995580981,0.8226818175643278,253,7.98299357469431,5.0
96,152.6666667,65.0,4.0,0.0,0.0,0.0,0.0,98.33333333,217.25,338.8571429,172.6363636,56.8,23.0,126.625,368.6666667,187.1666667,225.0,79.5,78.66666667,44.0,254.5384615,471.0909091,610.0,655.1818182,6.678571429,172.7931034,24.64285714,9.666666667,241,13,0,10,2,1,22,3,14,2,14,35,6.678571429,0.3515856286842176,1.0539488528537537,241,7.912889336229962,4.333333333000001
103,7.0,0.0,0.0,0.0,0.0,0.0,7.0,20.41176471,3.333333333,2.5,56.5,46.16666667,72.0,39.5,25.75,11.625,4.8,9.875,6.0,36.0,99.18181818,13.18181818,3.0,125.3333333,5.961538462,60.07692308,15.26923077,8.666666667,168,10,0,1,0,0,2,0,2,1,0,4,5.961538462,0.2297060629068424,1.3437758697497735,168,7.392317422778761,5.333333333000001
103,16.5,0.0,0.0,0.0,0.0,0.0,7.5,436.8125,477.1818182,95.42857143,99.33333333,182.9166667,293.8666667,46.66666667,588.6666667,253.5555556,88.91666667,380.4444444,76.18181818,362.1,401.1785714,395.6666667,23.5,46.0,8.366666667,743.1,191.6666667,10.0,382,10,0,2,0,0,37,0,21,5,21,21,8.366666667,0.020129123116121854,1.038203717479702,382,8.57742882803575,4.0
103,425.0,892.0,0.0,0.0,0.0,336.75,26.0,468.8571429,148.1578947,438.125,467.6470588,551.0714286,475.7857143,100.6428571,706.7142857,797.6,391.9285714,128.6153846,319.5,206.1052632,421.5714286,698.7692308,448.5714286,663.25,9.833333333,1091.666667,334.1666667,10.0,410,10,0,3,2,1,66,27,34,9,33,45,9.833333333,0.26653257246665113,0.6758364247496421,410,8.679480099505446,4.0
103,763.0,0.0,0.0,0.0,0.0,0.0,71.4,703.0588235,302.6666667,479.5882353,530.3,231.0,215.9333333,85.5,416.8571429,323.7272727,464.0,131.8,80.0,145.5,513.55,328.7826087,314.5,748.0,8.357142857,570.3928571,189.4285714,9.333333333,320,10,0,4,2,1,44,12,38,5,22,35,8.357142857,0.26652887532718594,0.848160655604353,320,8.321928094887362,4.666666666999999
103,0.0,0.0,0.0,0.0,0.0,689.0,733.6190476,353.8,403.1666667,419.5,424.4285714,319.25,180.0,40.66666667,287.2666667,596.3333333,332.0,145.0,211.1111111,664.8888889,154.2307692,456.5555556,412.3333333,113.0,6.392857143,457.5357143,160.5357143,9.333333333,312,10,0,5,2,1,39,11,44,3,22,33,6.392857143,0.07573845534827608,0.7925599604274339,312,8.285402218862249,4.666666666999999
103,0.0,0.0,0.0,0.0,0.0,665.7692308,605.7142857,262.0,793.875,351.8,546.3333333,490.1818182,476.2727273,151.0,519.9166667,647.4375,518.4545455,93.90909091,271.2222222,779.3125,89.0,625.28,663.2142857,0.0,8.033333333,714.4,327.4,10.0,399,10,0,6,2,1,64,11,50,10,29,40,8.033333333,0.07756263377694102,0.7816898018814821,399,8.640244936222345,4.0
103,0.0,0.0,0.0,0.0,108.6666667,314.1428571,0.0,171.8,320.3333333,309.875,156.2857143,420.1428571,130.5,185.7142857,457.75,303.75,96.71428571,12.0,21.33333333,47.66666667,17.0,387.0909091,353.25,307.0,6.090909091,277.2307692,112.5,8.666666667,282,10,0,7,2,1,22,7,22,5,14,18,6.090909091,0.1865842509898775,0.8948929297740531,282,8.139551352398794,5.333333333000001
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,869.5,0.0,0.0,0.0,0.0,0.0,3.0,329.25,547.3333333,0.333333333,0.0,597.5,155.0,0.0,2.0,50.14285714,40.57142857,4.666666667,112,10,0,8,1,1,19,0,19,0,5,21,2.0,0.055024701950188735,1.9932937919971045,112,6.807354922057604,9.333333332999999
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.6666667,1.0,2537.0,509.5,85.0,273.6666667,713.3333333,575.625,1927.666667,640.0,0.0,565.0,0.0,0.0,3.0,136.0769231,65.0,4.333333333,160,10,0,9,0,0,35,0,5,50,27,52,3.0,0.0,1.8450664085075588,160,7.321928094887363,9.666666667000001
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,48.0,818.6666667,395.4,12.75,317.6,639.4,519.3333333,46.0,3.25,4.0,2.5,3.0,24.5,0.0,0.0,4.083333333,71.23076923,26.83333333,6.5,112,10,0,10,2,1,15,0,21,5,20,0,4.083333333,0.0,1.9357647570396723,112,6.807354922057604,7.5
53,0.0,0.0,0.0,6.0,2.333333333,23.33333333,21.0,23.71428571,11.66666667,0.0,0.0,1.333333333,1.375,32.25,2.428571429,5.285714286,4.333333333,3.833333333,6.888888889,9.5,2.642857143,4.0,5.0,0.0,7.136363636,11.26086957,7.454545455,7.666666667,70,49,1,1,0,0,0,0,0,0,0,0,7.136363636,0.07987923021169467,1.2661815387919764,70,6.129283016944966,6.333333333
53,0.0,0.0,0.0,9.0,0.0,4.0,4.0,12.5,9.0,1.0,0.0,2.0,2.0,15.33333333,2.75,1.333333333,9.0,3.0,6.0,27.5,0.0,0.0,0.0,0.0,3.066666667,4.5625,3.466666667,5.333333333,39,49,1,2,0,0,0,0,0,0,0,0,3.066666667,0.08301306687444472,1.426203719997003,39,5.285402218862249,8.666666667000001
53,0.0,0.0,10.0,7.0,34.0,18.5,16.75,15.83333333,22.625,3.0,0.0,2.75,2.857142857,3.333333333,42.83333333,11.85714286,19.6,1.0,10.25,4.333333333,7.333333333,1.75,0.0,0.0,5.333333333,9.958333333,9.266666667,8.0,82,49,1,3,2,1,1,1,1,0,1,0,5.333333333,0.21646312194443137,1.1302038551241889,82,6.357552004618084,6.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,6.0,0.0,19.0,3.333333333,0.0,2.0,7.75,0.0,80.0,0.0,8.25,2.0,0.0,0.0,2.454545455,2.105263158,2.0,6.333333333,26,49,1,4,0,0,0,0,0,0,0,1,2.454545455,0.0,2.664718144641879,26,4.700439718141092,7.666666667
53,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.4,1.5,0.5,0.666666667,23.33333333,5.571428571,1.666666667,13.66666667,6.0,15.33333333,13.66666667,1.6,8.625,1.0,4.5,0.0,0.0,3.947368421,8.904761905,3.842105263,7.0,62,49,1,5,2,1,0,0,0,0,0,0,3.947368421,0.0,1.303333056489489,62,5.954196310386875,7.0
53,0.0,0.0,0.0,0.0,0.0,4.5,24.66666667,11.14285714,7.0,2.0,2.0,2.142857143,3.666666667,10.2,2.666666667,18.66666667,1.0,8.285714286,3.142857143,12.6,1.285714286,3.818181818,1.75,0.0,4.863636364,7.5,5.636363636,8.666666667,60,49,1,6,2,1,0,0,0,0,0,0,4.863636364,0.014518622804301995,1.2459218532329408,60,5.906890595608519,5.333333333000001
53,0.0,0.0,0.0,9.0,4.0,5.0,8.0,23.2,0.0,9.25,2.0,5.75,2.0,10.5,5.714285714,6.285714286,11.75,9.833333333,12.85714286,11.4,10.4,14.77777778,10.33333333,0.0,5.923076923,11.74074074,9.346153846,9.0,88,49,1,7,0,0,0,0,0,0,0,0,5.923076923,0.13561823924883457,0.7866301085428705,88,6.459431618637297,5.0
53,0.0,0.0,0.0,0.0,0.0,18.0,3.714285714,4.166666667,0.0,0.0,1.0,2.0,3.75,3.666666667,9.75,16.0,3.0,6.333333333,0.0,3.333333333,3.0,2.571428571,0.0,21.0,4.625,6.235294118,4.6875,5.666666667,52,49,1,8,2,1,0,0,0,0,0,0,4.625,0.20733427362628587,1.3918797980947877,52,5.700439718141092,8.333333332999999
53,23.0,0.0,0.0,0.0,0.0,0.0,8.0,20.28571429,5.25,1.5,2.5,5.625,6.0,3.25,5.571428571,29.0,5.333333333,6.8,7.0,7.125,3.6,3.833333333,0.0,0.0,5.47826087,11.53846154,7.304347826,8.666666667,83,49,1,9,2,1,0,0,0,0,0,0,5.47826087,0.1600848482804217,1.244845799184162,83,6.3750394313469245,5.333333333000001
53,0.0,0.0,0.0,0.0,2.0,0.0,6.8,4.0,3.0,4.0,10.25,2.25,5.428571429,6.833333333,4.571428571,4.0,1.75,3.571428571,4.9,2.583333333,1.7,1.5,0.666666667,2.0,5.15,70.20833333,4.9,8.0,152,49,1,10,2,1,0,0,0,0,0,0,5.15,0.0649910471569997,0.8512791153510745,152,7.247927513443585,6.0
54,402.0,0.0,0.0,0.0,0.0,705.5,541.8888889,366.9,307.8181818,193.3333333,386.5,559.8,806.5,0.0,0.0,89.66666667,0.0,568.0,137.75,0.0,512.0,350.0,23.75,0.0,2.875,157.2083333,43.5,8.0,252,5,1,1,1,1,16,18,39,13,10,17,2.875,0.07153770443601494,1.038611866450279,252,7.977279923499917,6.0
27,579.25,811.6153846,498.5833333,633.0,1140.75,598.0,0.0,0.0,0.0,708.0,330.6428571,148.3333333,282.0909091,283.9285714,317.3636364,179.5714286,337.7272727,294.2307692,391.125,348.0,378.25,430.5833333,453.0,642.2142857,10.42307692,244.3461538,77.65384615,8.666666667,313,27,1,1,2,1,62,71,19,9,18,44,10.42307692,0.4862340616158729,0.6446972975281361,313,8.290018846932618,5.333333333000001
54,167.0,222.0,299.0,184.3333333,659.0,559.2,646.1666667,177.8571429,420.0,143.5,166.1111111,1.5,401.0,0.0,49.4,23.0,57.5,200.3333333,66.66666667,66.66666667,142.3333333,6.0,28.33333333,209.0,2.766666667,156.0,43.96666667,10.0,286,5,1,2,1,1,10,34,25,6,5,8,2.766666667,0.3612545381281295,0.9510837289374358,286,8.159871336778389,4.0
27,542.9411765,663.9166667,863.7222222,303.8571429,128.0,219.0,0.0,0.0,0.0,190.6666667,512.1818182,345.0,267.6875,343.2857143,394.2352941,346.0,441.8333333,355.0,234.5238095,343.5714286,432.3684211,284.1818182,570.8666667,820.0769231,11.63333333,303.7333333,84.23333333,10.0,367,27,1,2,2,1,69,45,17,10,25,44,11.63333333,0.4525652145865988,0.6230929245000344,367,8.519636252843213,4.0
54,86.0,771.5,1205.0,0.0,858.5,420.2857143,866.5,87.5,214.0,203.6666667,184.8,102.5,17.0,0.0,94.0,248.6666667,304.0,0.0,1001.5,517.0,205.0,1484.0,0.0,10.0,2.590909091,159.0,68.27272727,8.666666667,271,5,1,3,1,1,18,55,27,0,10,53,2.590909091,0.33001483031690004,1.1371640535907046,271,8.08214904135387,5.333333333000001
27,1020.294118,878.3333333,1118.846154,697.3846154,719.75,0.0,200.0,0.0,317.0,153.0,300.0,438.8333333,300.7692308,226.7272727,354.5333333,277.875,210.1428571,573.0909091,278.7368421,529.0,929.3333333,512.0,483.5625,554.4285714,9.366666667,288.1,81.53333333,10.0,357,27,1,3,2,1,71,73,23,8,23,54,9.366666667,0.4942005156697632,0.6483356412842801,357,8.479780264029099,4.0
54,292.5,976.0,162.5,33.33333333,55.5,265.8,201.5,251.6,232.0,368.8,216.5,196.6,81.66666667,379.5,263.75,130.25,495.8571429,145.4,89.66666667,171.0,66.0,26.33333333,150.0,446.0,3.107142857,184.5714286,52.21428571,9.333333333,275,5,1,4,1,1,13,29,24,7,17,15,3.107142857,0.371325397458748,0.8308173294608379,275,8.103287808412022,4.666666666999999
27,932.5294118,1048.85,522.5714286,434.6666667,0.0,0.0,0.0,152.0,272.0,212.4,314.0833333,283.8181818,150.5555556,602.1,254.7,484.375,193.5454545,314.6923077,368.8333333,258.4,175.1666667,294.3333333,306.0,595.7692308,9.931034483,225.6206897,63.06896552,9.666666667,320,27,1,4,2,1,60,48,20,12,20,33,9.931034483,0.4699796219457211,0.7490123004253626,320,8.321928094887362,4.333333333000001
54,317.7142857,241.0,166.5,0.0,35.0,33.71428571,229.4,74.33333333,87.5,77.6,68.0,268.4,213.9090909,486.6,192.5,18.0,594.0,33.66666667,448.0,81.5,706.0,2.333333333,53.16666667,0.0,3.461538462,148.8928571,36.88461538,9.333333333,246,5,1,5,2,1,10,13,13,11,13,21,3.461538462,0.18365562578448733,1.0510351226002472,246,7.94251450533924,4.666666666999999
27,757.6,1406.666667,1080.625,462.3333333,0.0,0.0,0.0,111.0,1096.0,365.8,144.0,1.666666667,152.5,253.0769231,58.72727273,390.4285714,392.0,290.0,257.3571429,387.625,346.8,331.7692308,420.8666667,781.2,9.413793103,254.9666667,85.82758621,10.0,341,27,1,5,2,1,68,61,28,6,18,42,9.413793103,0.5174188121674191,0.9331878603851528,341,8.413627929024173,4.0
54,168.0,737.5,34.66666667,0.0,0.0,494.7142857,225.6666667,44.33333333,21.2,214.6,33.5,293.3333333,144.6666667,164.3333333,167.2,239.2,571.3333333,370.25,185.3333333,309.0,2.0,764.0,220.6666667,0.0,2.392857143,138.1034483,45.96428571,9.666666667,240,5,1,6,2,1,11,23,13,5,22,24,2.392857143,0.21475050313402053,0.9702003579868024,240,7.906890595608519,4.333333333000001
27,710.0952381,1084.5,969.0,1081.25,102.0,0.0,68.0,689.0,117.0,322.3333333,147.8125,1.0,117.4117647,275.75,282.3333333,327.9411765,269.3333333,351.9230769,234.0625,287.8125,102.1764706,195.7142857,265.6,565.1,12.0,283.9666667,82.66666667,10.0,361,27,1,6,2,1,65,65,22,6,20,27,12.0,0.5576586741231763,0.887571477904374,361,8.49585502688717,4.0
54,310.0,53.0,26.66666667,40.0,93.0,67.0,245.0,433.8,382.875,312.6,179.5,198.3333333,61.0,97.75,239.8,152.25,185.5,146.7142857,108.0,377.0,0.0,314.3333333,148.0,234.0,2.615384615,135.0,43.38461538,10.0,231,5,1,7,1,1,11,9,29,2,12,19,2.615384615,0.2053203564456134,0.6565370713041199,231,7.851749041416057,4.0
27,560.1333333,582.25,689.0,992.3333333,522.5,0.0,0.0,0.0,468.0,400.75,233.047619,124.1875,269.8333333,503.1578947,375.7272727,257.8,358.4,166.0,206.1666667,286.4666667,473.9090909,390.4,297.6315789,528.0526316,11.86666667,241.5333333,72.46666667,10.0,335,27,1,7,2,1,62,55,20,12,19,36,11.86666667,0.48031573047164644,0.6305388865519622,335,8.388017285345136,4.0
